Staff Turnover (%),Retention KPI noted as weakness,“Staff turnover is up to 10 %”;;;;;;;
Employee Happiness (%),Engagement KPI (sentiment),“20 % of staff feel happy about the working environment”;;;;;;;
Employee Voice (%),Participation KPI,“10 % of staff feel that their opinion is taken into consideration”;;;;;;;
Presence of ISO-standardised Processes,Proxy KPI for operational quality,“operational activity … standardized by ISO 9001 specifications”;;;;;;;
Technological Equipment Capacity,Physical-resource KPI (adequacy),“Technological equipment capacity is enough”;;;;;;;
Share of R&D Projects Aligned to Strategy,Innovation-alignment KPI (gap),“R&D projects … there is not any holistic system which integrates and aligns this improvements with the organizational strategy”;;;;;;;
Number of Patents Acquired,Innovation-output KPI (gap),“the company … does no acquire patents recently”;;;;;;;
Investment Volume,Monetary resource indicator,“Company attracts investments”;;;;;;;
Cash-flow Volatility,Risk KPI,“cash-flow has been volatile recent 3 years”;;;;;;;
Laha 2008 - RAP - a conceptual business intelligence framework.pdf;;;;;;;
medidor,uso_no_texto,evidencia_no_texto;;;;;;;
"KPIs,""Indicadores-chave de performance usados de forma geral para medir e acompanhar o negócio no RAP (análise, acompanhamento e projeções)."",“…express them as target values of various KPIs.” | “…periodic computation of relevant KPIs…” | “…estimated values of various KPIs…”";;;;;;;
"Target KPI values,Valores-alvo que traduzem o impacto pretendido de uma decisão e servem como referência futura.,""“Estimating the impact of the decision on the business, express them as target values of various KPIs.”""";;;;;;;
Projected KPI values / Estimated KPI values,Valores projetados dos KPIs que compõem a visão de futuro mantida no módulo Projection.,“The Projection retains the overall view… It is comprised of estimated values of various KPIs…”;;;;;;;
Actual KPI values,Valores reais coletados posteriormente para comparação com projeções ou metas.,“The actual impact of the decisions as captured later.”;;;;;;;
KPI mismatch (diferença entre real e projetado),Medida comparativa usada para detectar desvios e acionar alarmes.,“…comparison with the projected values and generating alarm if they mismatch substantially.”;;;;;;;
Alarms,Sinalizadores de performance disparados quando a diferença entre valores reais e projetados ultrapassa determinado limiar.,“…generating alarm if they mismatch substantially.”;;;;;;;
Confidence values associated with KPIs,Métricas de confiança que indicam a probabilidade de atingir os valores-alvo dos KPIs.,“There are also confidence values associated with the KPIs those signify the possibility of achieving the target values of the respective KPIs.”;;;;;;;
"Estimated impact of decision,""Medida antecipada dos efeitos de uma ação proposta, usada para avaliar alternativas."",“The estimated impact of implementing the actions.”";;;;;;;
"Actual impact of decision,""Medida observada dos efeitos reais após a execução da ação, armazenada como experiência organizacional."",“The actual impact of the decisions as captured later.”";;;;;;;
Lichka 2005 - Strategic monitoring and alignment to achieve business process best practices.pdf;;;;;;;
medidor_de_performance,uso_no_texto,evidencia_no_texto;;;;;;;
"Financial indicators,Apontados como medidas de desempenho dominantes porém insuficientes quando utilizados isoladamente,""“…too many financial indicators, lack of systematically measured process results etc.”""";;;;;;;
Process results (process indicators),Indicados como informação que deve ser medida de forma sistemática para avaliar desempenho de processos,“…lack of systematically measured process results…”;;;;;;;
Market reaction time,Utilizado como métrica-alvo cujo encurtamento aumenta a competitividade,“…reduce market reaction time to environmental changes.”;;;;;;;
Process performance measurement,Descrito como sistema/métrica para controlar e melhorar processos,“Process performance measurement systems integrate aspects for identification of process goals and relevant indicators…”;;;;;;;
Long-term goals,Usados como medidores qualitativos que precisam ser ligados a indicadores de curto prazo,“Integration of long-term goals with short term indicators”;;;;;;;
Short-term indicators,Complementam as metas de longo prazo para permitir acompanhamento tático,“Integration of long-term goals with short term indicators”;;;;;;;
Market share,Indicador estratégico de posição competitiva exibido no exemplo de monitoramento,“Market share 43 %” (Figura 6);;;;;;;
Cycle time / Durchlaufzeit,Medidor operacional de rapidez de processo mostrado em exemplos práticos,“Cycle time” e “Durchlaufzeit” (Figuras 4 e 6);;;;;;;
Contract-issuing cycle time,Exemplo específico de cycle time aplicado ao processo de emissão de contratos,“Contract issuing Cycle time” (Figura 6);;;;;;;
Number of complaints (# complaints),Indicador tático de qualidade apresentado no drill-down de processos,“# complaints” (Figura 4);;;;;;;
Number of orders (# orders),Indicador de volume usado em correlação com reclamações no exemplo,“# orders” (Figura 4);;;;;;;
Customer satisfaction,Meta/indicador estratégico ilustrado no exemplo de desdobramento,“Achieving customer satisfaction (strategic goal)” (Figura 4);;;;;;;
Key Performance Indicators (KPI),Termo genérico para os medidores críticos rastreados no sistema,“KPI …” (Figura 4) – além de várias referências a ‘performance indicators’ no texto;;;;;;;
Kamrani et al. 2010 - Optimizing a Business Process Model by Using Simulation.pdf;;;;;;;
v′il = xl ql vil;Valor adicionado ajustado (derivado) que incorpora número de execuções e impacto da tarefa, usado para transformar o problema em alocação típica;“Equation (4) can be rewritten … where v′il = xl ql vil.”  ;;;;;
E[u] (valor esperado de u);Medida de desempenho esperada para processos estocásticos/Markovianos, maximizada nos algoritmos;“Using (4) the expected value of the objective function is calculated by (7)”  ;;;;;
Prys and Rózewski 2022 - How to benefit more from business process documentation - Framework for calculation personality - process role fit.pdf;;;;;;;
Medidor,Uso_no_texto,Evidencia_no_texto  ;;;;;;;
"Performance measurements,Indicador genérico utilizado para fundamentar decisões organizacionais baseadas em dados.,""""""All of these enables implementing performance measurements within the organization, which in effect can lead to decision making based on data rather than people's opinion.""""  """;;;;;;;
"Personality-process role fit (quality measure),""Utilizado como métrica de qualidade do processo, relacionando personalidade do executante e papel no processo."",""""""Taking into consideration personality - process role fit, as a process of the quality measure.""""  """;;;;;;;
"Fit function – degree of matching,Função numérica calculada pelo framework que expressa o grau de adequação de um perfil a um papel/tarefa.,""""""The output fit function (FF) gives the value of the degree of matching the profile P to the role R.""""  """;;;;;;;
Classificação do perfil,Derivado da fit function;" agrupa perfis em classes que indicam nível de aderência às tarefas.,""""""…classification of the employee profile into one of the classes determining the degree of matching to the tasks or their group…""""  """;;;;;;
"Efficiency and performance of the task,Indicador usado para modelar a relação entre perfil de personalidade e execução da tarefa.,""""""…capturing the relationship of the personality profile to the efficiency and performance of the task.""""  """;;;;;;;
"Job performance (overall),Medida geral de desempenho ocupacional investigada na literatura citada.,""""""The relationship between personality and job performance has been a frequently studied research topic over the past century…""""  """;;;;;;;
"Task performance,Subcomponente específico de job performance usado em estudos de correlação.,""""""…however, the job performance is described by the task performance and creativity which are not standardized.""""  """;;;;;;;
"Creativity,Indicador de desempenho associado a task performance nos estudos clássicos.,""""""…job performance is described by the task performance and creativity which are not standardized.""""  """;;;;;;;
"Work productivity,Meta de melhoria mencionada na análise de tarefas do exemplo.,""""""…studying ways to make improvements to one or many steps to increase productivity…""""  """;;;;;;;
"Cost reduction,Indicador de desempenho operacional citado no exemplo de tarefa.,""""""…increase productivity, reduce costs, improve time management…""""  """;;;;;;;
"Time management,Outro indicador de desempenho operacional citado no exemplo de tarefa.,""""""…increase productivity, reduce costs, improve time management…""""  """;;;;;;;
"Counterproductive behaviors,Medida negativa de desempenho organizacional associada a traços de personalidade.,""""""…if antagonism is associated with counterproductive behaviors…""""  """;;;;;;;
"Organizational citizenship behaviors,Medida positiva de desempenho organizacional contrastada com counterproductive behaviors.,""""""…agreeableness will be associated with positive or citizenship oriented behaviors.""""""";;;;;;;
Djedović et al. 2016 - Optimization of business processes by automatic reallocation of resources using the genetic algorithm.pdf;;;;;;;
medidor,uso_no_texto,evidencia_no_texto  ;;;;;;;
Waiting time (total/average),Usado como um dos KPIs principais; somado no fitness function; comparado entre cenários para avaliar desempenho do processo.,“The fitness function includes Key Performance Indicators of process: waiting time…” / “The fitness function includes 2 KPI’s: total waiting time …” / Tabela 2: “Waiting time (min)”  ;;;;;
Cost of the resource,Outro KPI principal; componente direto do fitness function; comparado entre cenários; influencia o custo total do processo.,“…waiting time and cost of the resource.” / “Total resource cost is 282…”  ;;;;
"Total cost of process execution,""Mede o custo global do processo (recursos, tempo, gargalos)";" usado para comparar diferentes alocações de recursos."",“The total cost of the process depends on the number and cost of resources…” / Tabela 1: “Total cost 67679 60618 47277”  ";;;;;;
Average cycle time,Indicador de rapidez do processo; citado como métrica que melhora com mais recursos.,“…increase in the amount of resources will improve the average cycle time of the process until the minimum cycle time is reached [4].”  ;;;;;;
Minimum cycle time,Limite inferior desejado para o ciclo; usado como referência para melhorias.,“…until the minimum cycle time is reached [4].”  ;;;;;;
Improvement in cycle time,Variação positiva na duração do ciclo;" comparada ao custo de treinamento.,""“If the improvements in cycle time are not large enough, they will not justify the training cost.”  """;;;;;;
Process throughput,Quantidade de casos completados por unidade de tempo; impactada pela ordem das tarefas.,“…might have a significant impact on process throughput.”  ;;;;;;
Training cost,Custo para reduzir tempos de execução via capacitação; avaliado contra ganhos de desempenho.,“…there are a lot of cost considerations that have to be taken into account when deciding to train one’s employees…”  ;;;;;;
Resource utilization,Taxa de ocupação dos recursos; baixa utilização motiva realocação.,“…when the training costs are low and the utilization of one resource is very low.”  ;;;;;;
Quality of output/service,Indicador de qualidade; pode piorar com realocação inadequada.,“…the quality might suffer if people from one role have to start doing the job of other specialists.”  ;;;;;;
Number of iterations,Mede eficiência do algoritmo de busca; menor número indica melhor desempenho.,“…considering the least number of iterations with its best optimal solution found in them.”  ;;;;;;
Duration of the project,Tempo total de execução do projeto (processo macro); comparado entre algoritmos.,“Results show that integrated (hybrid) genetic algorithm has an approximate optimal time of project execution…”  ;;;;;;
Time of algorithm operation,Tempo de processamento do algoritmo; usado para comparar GA padrão e híbrido.,“…and the time of algorithm operation.”  ;;;;;;
Total service quality,Fitness para seleção de serviços em nuvem; soma das qualidades individuais.,“The fitness function is equal to the total service quality.”  ;;;;;;
"Continual efficiency (multitasking coefficient),Coeficiente usado na função fitness para medir eficiência contínua via multitasking.,""“…coefficients are: cost, continual efficiency being reflected through multitasking…”  """;;;;;;;
Balance of allocated tasks coefficient,Mede quão equilibrada está a distribuição de tarefas entre recursos.,“…coefficient of balance of allocated tasks…”  ;;;;;;;
"Distribution success coefficient,Avalia sucesso da distribuição de tarefas aos participantes.,""“…coefficient, which shows how successful the distribution of tasks among participants in the process is.”  """;;;;;;;
Total delay,Soma dos tempos de espera; reportado para configuração otimizada e atual.,“The total delay in the process for the optimal model is 3719.6 minutes.”  ;;;;;;
Fitness function value,Valor agregado que combina métricas (espera + custo); usado para comparação de soluções.,“…value of the fitness function is 37478.”  ;;;;;;
Execution time of task,Tempo necessário para cada atividade; parâmetro de entrada da simulação.,“…information about the duration of certain tasks in the process…”  ;;;;;;
Bottlenecks (tasks held up),Indicador qualitativo de congestionamento; objetivo é reduzi-los via redesign.,“…reduce the amount of tasks that get held up by process bottlenecks.”;;;;;;
Püchel et al. 2024 - On the Pivotal Role of Data in Sustainability Transformations - Challenges and Opportunities.pdf;;;;;;;
Metric,Usage/Context,Evidence in Text;;;;;;;
Key-Performance Indicators (KPIs),Generic performance measures requested by NFRD/CSRD for sustainability disclosure;" basis for internal monitoring and comparison.,""“the NFRD required key-performance indicators (KPIs), the CSRD requires very detailed information…”""";;;;;;
"ESG Indicators,""Triple set (Environmental, Social, Governance) used throughout the paper as umbrella performance construct for corporate sustainability."",""“information on their environmental, social, and governance (ESG) impacts, policies and processes…”""";;;;;;;
"CO₂ Emissions / Green-house-Gas Emissions,""Major environmental metric used for regulatory reporting, internal learning, spend- vs. activity-based carbon accounting and carbon-corrected cost."",“the data may indicate developments in the company’s emission of environmentally harmful substances or CO₂” "; “spend-based carbon reporting … activity-based reporting … assigns carbon emissions”;;;;;;
Energy Consumption,Measured through smart-metering and used as feedback/nudge in process-science case; also general indicator in Green IS literature.,“data was collected on energy consumption and displayed to the users”;;;;;;
"Water Resources Consumption,Part of ESRS E-metrics under CSRD.,""“For environmental matters (E), the ESRS include issues related to climate change, water resources…”""";;;;;;;
"Circular-Economy Indicators,""Required by ESRS for ‘E’";" measure material loops, recycling etc."",“…environmental matters (E) … circular economy…”";;;;;;
Pollution / Contamination Levels,ESRS sub-topic;" measures emissions of harmful substances.,""“…environmental matters (E), the ESRS include … contamination …”""";;;;;;
Biodiversity Metrics,ESRS environmental topic; evaluates impact on ecosystems.,“…environmental matters (E) … biodiversity.”;;;;;;
Occupational Health & Safety Incidents,Social metric for internal learning and disclosure.,“the data may indicate changes in occupational health and safety incidents”;;;;;;;
Gender Distribution among Employees,Social diversity metric disclosed and used for internal analysis.,“the data may indicate … gender distribution among employees”;;;;;;;
Social-Audit Results of Suppliers,Supplier-level governance/social metric for value-chain due-diligence.,“…or results of social audits with suppliers.”;;;;;;;
Carbon Footprint,Overall aggregate of CO₂e used in spend- and activity-based reporting and LCA.,“Spend-based carbon reporting calculates a company’s environmental impact …”;;;;;;;
Spend-Based Carbon Metric,Calculates emissions by multiplying ﬁnancial spend with emission factors;" criticised for counter-intuitive results.,""“Many companies currently rely on spend-based carbon reporting, a method that calculates a company’s environmental impact based on ﬁnancial expenditure…”""";;;;;;
Activity-Based Carbon Metric,Assigns emissions to concrete operational activities across product life-cycle; proposed as superior.,“Activity-based reporting (ABR) assigns carbon emissions based on speciﬁc activities within a product or service’s lifecycle.”;;;;;;
Life-Cycle-Assessment (LCA) Emission Data,Granular emission factors per life-cycle stage used as input for ABR.,“Life Cycle Assessment data especially plays a crucial role in providing such details by quantifying the carbon emissions of a product or service throughout its lifecycle.”;;;;;;;
Planetary-Boundaries Status,Macro-level performance yard-stick that frames urgency of sustainability transformation.,“with six out of nine planetary boundaries already crossed…”;;;;;;;
SDG Progress Indicators,Benchmark corporate contributions to UN Sustainable Development Goals.,“aims at … transformation … that aligns with the principles of the 2015 United Nations Sustainable Development Goals (UNSDGs).”;;;;;;;
Danov and Gotseva 2024 - Study of Basic Concepts in the Context of Process Management and Strategies Based on Big Data.pdf;;;;;;;
Metric,Usage in text,Evidence (trecho do artigo);;;;;;;
Key Performance Indicator (KPI),Identificado e definido nas fases de identificação e redesign do BPM para medir e avaliar a eficácia e a melhoria de performance de um processo.,“determining KPIs and Targets: identify key performance indicators (KPIs) and targets that will be measured to evaluate the effectiveness of the process.” / “setting new KPIs and targets: Setting new KPIs and targets that reflect the desired improvement in performance.”;;;;;;;
Target,Meta quantitativa associada aos KPIs; estabelecida nas mesmas fases para comparar resultados alcançados com o objetivo esperado.,Mesmas passagens: “KPIs and Targets …”;;;;;;
"Performance Indicator (PI),""Elementos que compõem o Performance Measurement System (PMS)";" quantificam o grau de sucesso no alcance dos objetivos, podendo ser indicadores individuais ou agregados."",“PMS … consists of a set of performance indicators (PI) that indicate the degree of success with which the objectives have been achieved.”";;;;;;
"Quality,Dimensão fundamental dos PIs usada para avaliar a qualidade do resultado do processo.,""“Among the most important dimensions of performance indicators are quality, time, cost and flexibility.”""";;;;;;;
"Time,""Dimensão dos PIs utilizada para medir duração, pontualidade ou velocidade de execução do processo."",Mesmo trecho acima.";;;;;;;
Cost,Dimensão dos PIs que mensura o consumo de recursos financeiros do processo.,Mesmo trecho acima.;;;;;;;
Flexibility,Dimensão dos PIs que avalia a capacidade de adaptação ou resposta do processo a mudanças.,Mesmo trecho acima.;;;;;;;
"Efficiency,""Resultado desejado após integração de Big Data, relacionado à otimização e melhor desempenho operacional."",“Increased efficiency includes optimizing business processes …”";;;;;;;
Effectiveness,Critério de avaliação usado em conjunto com KPIs e PIs para julgar se o processo atinge os objetivos propostos.,“determin­ing KPIs and Targets … to evaluate the effectiveness of the process.” / “Performance indicators can be: individual that determine the effectiveness of individual tasks or processes …”;;;;;;;
Syamsiyah and Leemans 2020 - Process discovery using in-database minimum self distance abstractions.pdf;;;;;;;
metric,how_it_is_used,evidence_in_the_text;;;;;;;
Absolute time (ms),tempo total de execução de cada técnica sobre cada log; comparado entre DB e Trad (Fig. 5),“Figure 5 shows the results in absolute time…”;;;;;;
"Relative time (normalised),""tempo relativo em que o Trad é tomado como 1 e o DB é escalonado (Fig. 6) para comparar fases (loading, abstraction, etc.)"",""“…Figure 6 shows the results in relative time: for each log, the runtime of Trad has been taken as 1, while scaling the time of DB.”""";;;;;;;
"Phase-specific time,""tempo gasto em cada fase do processo (loading, abstraction, mining, visualisation, DB-overhead)";" mostrado em barras empilhadas (Fig. 6)"",""“It is also important to note … Figure 6, the mining and visualisation time of the two approaches are similar … the abstraction phase in DB takes longer than in Trad.”""";;;;;;
Main-memory usage (GB),medida de memória necessária para processar cada log; usada para demonstrar limitação do Trad e vantagem do DB,“the Xerox(jun) log required 4 GB and the Xerox(nov) log required 14 GB of memory … all logs were successfully processed by DB using only 2 GB of main memory”;;;;;;
Processing time per event (ms),tempo médio para inserir um evento e actualizar DF/MSD via trigger;" usado para avaliar a função de ‘update’,""“On average, the time needed for inserting one event and updating the corresponding abstractions was 1,2 ms.”""";;;;;;
"Throughput (events/s),métrica derivada: eventos que podem ser tratados por segundo (inverso do tempo por evento),""“In other words, in one second the database can typically handle around 833 events.”""";;;;;;;
"Fitness,""medida de qualidade do modelo (0–1)";" calculada em validação cruzada, apresentada na coluna ‘f’ da Tabela 1"",“… measuring fitness [20] … Table 1 shows the results.”";;;;;;
ETC-Precision,precisão do modelo segundo a métrica ETC; valores na coluna ‘p’ da Tabela 1,“… measuring … ETC-precision [15] … Table 1 shows the results.”;;;;;;
Simplicity,tamanho/complexidade do modelo; valores na coluna ‘s’ da Tabela 1,“… measuring … simplicity. Table 1 shows the results.”;;;;;;
"Pareto-optimality,""critério qualitativo indicando se um modelo é simultaneamente não dominado em fitness, precisão e simplicidade"",“IMfw obtained (on average) pareto-optimal results for 6 logs …”";;;;;;;
"Soundness,""propriedade formal (modelo livre de deadlocks/livelocks) garantida pela abordagem, usada como métrica de correção"",""“First, by its use of process trees, the IMw framework guarantees to return a sound model …”""";;;;;;;
Saha et al. 2024 - Forecasting the Impact of Anomalous Events on Business Process Performance.pdf;;;;;;;
Metric,How it is used in the text,Evidence in the text  ;;;;;;;
cycle time,Defined as a KPI to capture the total time for complete execution of a process.,“…different KPIs such as the cycle time (the time for the complete execution of the process) or cost of execution are defined…”  ;;;;;;;
cost of execution,Business-level KPI to monitor monetary efficiency of the process.,“…different KPIs such as the cycle time … or cost of execution are defined…”  ;;;;;;;
average number of orders processed per hour,Illustrative KPI treated as a time-series signal for forecasting.,“Business KPIs such as the average number of orders processed per hour are measured periodically…”  ;;;;;;;
lost orders,Effect on business outcome used as example of KPI degradation.,“…lost orders in an order processing system…”  ;;;;;;;
delivery delay,Illustrative KPI consequence due to anomalies (delay to goods delivery).,“…or delays to the goods delivery…”  ;;;;;;;
"Page views,Example of application-level KPI studied for root-cause analysis.,""“…monitoring tools that provide KPIs of applications (Page views, Search calls, and the number of users)…”  """;;;;;;;
"Search calls,""Same as above, application-level KPI."",(same sentence as above)  ";;;;;;;
"number of users,""Same as above, application-level KPI."",(same sentence as above)  ";;;;;;;
"quality (category),General performance perspective for grouping KPIs.,""“…different performance perspectives such as cost, time, and quality [11].”  """;;;;;;;
availability,QoS metric monitored together with process KPIs.,“…quality of service (QoS) metrics (availability or response time of a process engine)…”  ;;;;;;;
response time of process engine,QoS metric considered alongside business KPIs.,(same sentence as above)  ;;;;;;;
SALES DOCUMENTS THROUGHPUT,Throughput KPI for the ‘Create Order’ step; used in real dataset and forecasting experiments.,“The KPI SALES DOCUMENTS THROUGHPUT records the throughput of the Create Order step…”  ;;;;;;
SD BILLING THROUGHPUT,Throughput KPI for the ‘Post Goods Issue’ step; used in experiments.,“…while the KPI SD BILLING THROUGHPUT records the throughput of the Post Goods Issue step.”  ;;;;;;
Correction Failures,KPI counting failures in ‘Correct Order’ step (simulated dataset).,“The KPIs Correction Failures … record the number of failures in the Correct Order … respectively.”  ;;;;;;;
Goods Issue Creation Failure,Failure-count KPI for ‘Post Goods Issue’ step.,(same sentence block)  ;;;;;;;
Invoice Creation Failures,Failure-count KPI for ‘Create Invoice’ step.,(same sentence block)  ;;;;;;;
Number of corrected sales orders,Throughput KPI for ‘Correct Order’ step.,“…Number of corrected sales orders… measure the throughput of the Correct Order … steps respectively.”  ;;;;;;;
Number of invoices created,Throughput KPI for ‘Create Invoice’ step.,(same sentence block)  ;;;;;;;
Number of invoices to create,Backlog/throughput KPI for ‘Post Goods Issue’ step.,(same sentence block)  ;;;;;;;
Number of open sales order,Backlog KPI for ‘Create Sales Order’ step.,(same sentence block)  ;;;;;;;
Number of outbound deliveries created,Throughput KPI for ‘Create Outbound Delivery’ step.,(same sentence block)  ;;;;;;;
Number of valid sales orders,Throughput KPI for ‘Validate Order’ step.,(same sentence block)  ;;;;;;;
Outbound Delivery Creation Failures,Failure-count KPI for ‘Create Outbound Delivery’ step.,(same sentence block)  ;;;;;;;
Outbound Shipping,Throughput KPI for ‘Outbound Shipping’ step.,(same sentence block)  ;;;;;;;
Outbound Shipping Failures,Failure-count KPI for ‘Outbound Shipping’ step.,(same sentence block)  ;;;;;;;
Validation Failures,Failure-count KPI for ‘Validate Order’ step.,(same sentence block)  ;;;;;;;
latency,Generic IT metric captured by observability tools;" part of multivariate input.,""“…capture common signals such as latency, error, and traffic.”  """;;;;;;
error (count/rate),Generic IT metric; forms anomaly signal series.,(same sentence as above)  ;;;;;;
traffic,Generic IT metric; forms part of multivariate forecasting input.,(same sentence as above)  ;;;;;;
Disk Space utilization / low disk space,Infrastructure metric whose anomaly (‘low disk space’) is illustrated as impacting invoices processed.,“The effect of low disk space on invoices processed per day is shown in Figure 2.”  ;;;;;;;
Batch Job Error,IT anomaly metric present in SO and simulated datasets; studied in causal/forecasting experiments.,Listed under SO data and simulated data characteristics.  ;;;;;;
"qRFC Error,""IT anomaly metric in SO data, analysed for impact on KPI."",Listed under SO data and forecasting experiment figures.  ";;;;;;;
ABAP Instance not available,IT anomaly metric in simulated dataset.,Listed under simulated data IT metrics.  ;;;;;;;
drivingDifficultyIndex (source/destination),Environmental (weather-derived) metric in simulated dataset.,Listed under simulated data weather metrics.  ;;;;;;;
snow1Hour (source/destination),Weather metric (snowfall in last hour) used as external regressor.,Listed under simulated data weather metrics.  ;;;;;;;
visibility (source/destination),Weather metric included in multivariate series.,Listed under simulated data weather metrics.  ;;;;;;;
windSpeed (source/destination),Weather metric included in multivariate series.,Listed under simulated data weather metrics.;;;;;;;
Xu et al. 2013 - Design of an ultra-compact stripline BPM receiver using microtca for LCLS-II at SLAC.pdf;;;;;;;
Performance Metric,Como é usado no texto,Evidência literal no texto;;;;;;;
Beam Energy,Parâmetro de projeto para caracterizar o feixe eletrônico do LCLS,Table 1: Beam Energy 13.4 GeV;;;;;;;
Beam Current,Parâmetro de projeto associado à intensidade do feixe,Table 1: Beam Current 3.4 kV;;;;;;;
Undulator Period,Parâmetro que define a estrutura do ondulador,Table 1: Undulator Period 3 cm;;;;;;;
Undulator Parameter (K),Parâmetro que caracteriza o campo magnético do ondulador,Table 1: Undulator Parameter 3.5;;;;;;;
Undulator Length,Comprimento total do ondulador usado para ganho FEL,Table 1: Undulator Length 130 m;;;;;;;
"Radiation Wavelength,""Comprimento de onda alvo do FEL, base para vários cálculos"",Table 1: Radiation Wavelength 1.5 Å";;;;;;;
rms Radiation Size,Usado para estimar tamanho do feixe na fonte e no detector,“The easiest quantities to extract from the results of FEL simulations are the rms sizes of the radiation pulse in the near and far field.”;;;;;;;
Divergence,Determina abertura angular do feixe e dimensiona aperturas/óptica,“in particular the divergence and beam size determine the design of apertures and target sizes.”;;;;;;;
Rayleigh Length (zr),Medidor da divergência; extraído para cada pico e comparado,“The average Rayleigh length of 32 m is actually larger than the steady-state case.”;;;;;;
Waist Size (w0),Parâmetro do modo fundamental ajustado à radiação,“Although Eq. 1 has three unknown parameter – the waist size w0 …”;;;;;;;
Waist Position (z0) / Source Position,Local efetivo da cintura; define ponto fonte do feixe,“The effective waist position is in average 38 m within the undulator …”;;;;;;
Spot Size (Σ),Área real do feixe usada para comparar com a área de coerência,“about five times larger than the spot size Σ.”;;;;;;;
Coherence Area (Ac),Área onde amplitude & fase permanecem correlacionadas;" usada para avaliar coerência,""“The coherence area, as defined in Eq. 4, is 0.071 mm2 …”""";;;;;;
Complex Coherence Factor (µ12),Indicador local (0–1) do grau de coerência espacial,“The resulting distribution for µ12 is shown in Fig. 3.”;;;;;;;
Mutual Intensity (J12),Função estatística base que gera µ12 e Ac,“The mutual intensity function becomes then the mutual intensity J12 ≡ Γ12(0).”;;;;;;;
Número de Spikes (≈200),Caracteriza a estrutura longitudinal do pulso SASE,“SASE Simulations … yield a radiation pulse with about 200 spikes at the undulator exit.”;;;;;;;
Pico de Potência ≥20 %,Critério de seleção dos spikes analisados,“only spikes are considered which have a peak power of at least 20 % of the maximum power in the pulse.”;;;;;;;
Valor Médio,Média estatística de zr e z0 para descrever desempenho típico,“The average Rayleigh length … 32 m …” / “The effective waist position is in average 38 m …”;;;;;;;
RMS Fluctuation,Desvio-padrão usado como medida de estabilidade shot-to-shot,“and has a rms fluctuation of 4.8 m.” / “The rms variation is 4 m.”;;;;;;;
Razão Ac/Σ,Índice derivado que indica se coerência cobre todo o feixe,“about five times larger than the spot size Σ … indicates sufficient transverse coherence.”;;;;;;;
Vukšic et al. 2017 - Social business process management - Croatian IT company case study.pdf;;;;;;;
Medidor,Como é usado no texto,Evidência no texto  ;;;;;;;
Process Performance Index (PPI),Índice agregado (10-50 pontos) empregado para medir o nível de maturidade em BPM da organização.,“In this research Process Performance Index (PPI) has been used… describes three levels of BPM maturity.”  ;;;;;;;
Pontuação média de PPI (46),Valor obtido pela empresa-caso; posiciona a organização no nível máximo (“process management mastery”).,“The average PPI is 46 – almost the highest on the PPI scale that runs from 10 to 50.”  ;;;;;;
Nível de maturidade “Process management mastery”,Classificação decorrente do valor do PPI; indica o estágio mais avançado de maturidade BPM.,“…(3) process management mastery (PPI from 41 to 50).” / “The average PPI is 46….”  ;;;;;;
PPI – Alignment with Strategy,Fator crítico avaliado em escala 1-5 para verificar o quanto os processos estão alinhados à estratégia.,“The PPI score on ‘alignment with strategy’ success factor is 5…”  ;;;;;;;
PPI – Holistic Approach,Fator que mede se a melhoria é conduzida por uma perspectiva de processo.,“The score on ‘holistic approach’ is 5.”  ;;;;;;;
PPI – Process Awareness by Management and Employees,Avalia o grau de consciência dos colaboradores e gestores sobre BPM.,“…‘process awareness by management and employees’… score … is 4.”  ;;;;;;;
PPI – Portfolio of Process Management Initiatives,Mede a existência de portfólio e repositório de processos.,“The score on ‘portfolio of process management initiatives’ is 5…”  ;;;;;;;
"PPI – Process Improvement Methodology,Avalia o uso de metodologias padrão (ex.: BPMN) para modelagem e melhoria.,""“…‘process improvement methodology’ is 5, BPMN diagrams and Oracle Process Modeler software are used….”  """;;;;;;;
PPI – Process Metrics,Avalia definição e uso de métricas de desempenho de processos.,“Process performance indicators and metrics are defined… the score on ‘process metrics’ is 4.”  ;;;;;;;
PPI – Customer Focus,Mede a orientação ao cliente nos esforços de análise e desenho de processos.,“…‘customer focus’ success factor is 5.”  ;;;;;;;
"PPI – Process Management,""Verifica a existência de owners, responsabilidades e monitoramento contínuo."",“… score on ‘process management’ factor is 3.”  ";;;;;;;
PPI – Information Systems,Avalia reconhecimento e uso de SI para suportar processos.,“The observed company has the highest PPI score ‑ 5 on the ‘information systems’ factor.”  ;;;;;;;
PPI – Change Management,Mede a forma como questões humanas e culturais são tratadas durante mudanças.,“…(the score on ‘change management’ factor is 5).”  ;;;;;;;
"Process Performance Indicators & Metrics (genérico),Indicadores específicos usados para medir desempenho de processos.,""“Process performance indicators and metrics are defined, but process measurement system is still not fully implemented.”  """;;;;;;;
Organizational Culture Assessment Instrument (OCAI),Instrumento utilizado para mensurar o tipo de cultura organizacional (pontuação 0-100 por tipo).,“…Organizational Culture Assessment Instrument (OCAI)… has been used for assessing the current organizational culture…”  ;;;;;;;
OCAI – Clan Culture (38/100),Pontuação que indica a cultura dominante da empresa-caso.,“OCAI results showed clan culture to be dominant (with the score of 38 from 100)….”  ;;;;;;;
